NO,Y, X, caps_nmmb01, caps_nmmb02, caps_nmmb03, caps_nmmb04, caps_nmmb05, caps_nmmb_rad, core01_arw, core03_arw, core04_arw, core05_arw, core06_arw, core07_arw, core08_arw, core09_arw, core10_arw, s_phys_rad02_arw, s_phys_rad03_arw, s_phys_rad04_arw, s_phys_rad05_arw, s_phys_rad06_arw, s_phys_rad07_arw, s_phys_rad08_arw, s_phys_rad09_arw, s_phys_rad10_arw, s3m01, s3m02, s3m03, s3m04, s3m05, s3m06, s3m07, s3m08, s3m09, s3m10, s3m11, s3m12, s3m13, s3m14, s3m15, 
529,7,59,330.5125,205.6002604,190.7428279,243.2957589,205.3115129,211.9341608,188.4249422,317.5154564,214.131496,318.3372221,316.1126404,177.8211418,262.8892933,197.7076201,279.8737169,372.5924573,282.6305055,303.5611696,426.0935475,341.7371773,156.6399296,355.1390513,217.4734874,145.9409722, ,,,,,,,,,,,,,,,
530,7,60,175.4233451,164.1764773,215.1170615,174.5123141,152.7133842,163.3507522,142.7833599,224.8911351,150.8247123,159.3707974,105.6094786,55.31790696,221.6489327,100.3559152,127.4262622,132.3586022,186.6266892,309.5373769,78.29741523,209.3993999,127.7079216,189.0610285,112.1861979,131.2371567, ,,,,,,,,,,,,,,,
531,7,61,171.1547979,187.1195068,207.449261,298.8460028,267.8106099,170.593981,263.6216305,217.4594618,179.5224718,248.393379,229.490116,57.40799991,261.5809363,272.8401768,71.08178311,196.2885182,305.6623426,187.6433512,146.5254052,178.2495747,120.1393098,171.8535441,353.8991536,91.45951141, ,,,,,,,,,,,,,,,
532,7,62,233.9497738,133.6512541,218.6193668,337.916522,282.7269615,142.77608,407.8047776,284.1727036,188.3818303,369.0902436,350.6381836,126.1432067,313.9408011,349.0868295,165.1186053,254.8532452,264.600708,359.0435181,272.3079427,203.6373438,195.9343928,361.5179566,440.4303175,156.9000889, ,,,,,,,,,,,,,,,
533,7,63,146.867825,215.9662403,221.8348304,343.8371114,313.9792907,276.6331034,212.3189392,146.5374326,305.6461333,225.9159219,60.29399345,237.4827132,247.6393229,384.5863848,231.0094427,190.4079944,300.547433,453.4532621,328.3957446,138.3280313,382.3975455,237.470523,342.5133842,140.4586792, ,,,,,,,,,,,,,,,
534,7,64,351.6753927,279.4518565,201.494523,300.2102865,274.298273,343.7881673,382.0021278,199.5099857,207.5502902,389.8909957,353.1360358,180.8535586,172.7673517,279.7205574,156.5712608,240.8713875,446.5580868,286.7346291,306.4315569,363.6926973,192.6413194,132.1864633,148.3440607,89.46455224, ,,,,,,,,,,,,,,,
535,7,65,310.867513,233.085997,258.8794202,399.4212405,332.7986203,377.9614665,425.4141265,215.8561282,276.3337627,301.6059028,215.5334201,207.1985539,91.1447631,646.2238507,48.93311616,188.2129594,316.7300561,228.8899104,182.4089814,206.7470781,225.2672927,64.7676965,178.7042388,58.73227135, ,,,,,,,,,,,,,,,
536,7,66,222.6688436,220.1957908,396.5718419,320.9291693,506.1563331,318.6040167,1107.59246,120.5169628,307.9267994,448.0481651,160.369684,205.7719332,35.48574776,476.9423131,50.39667604,120.2372344,276.0508128,314.5057015,132.5211146,103.2670987,697.643132,38.05845318,284.1500888,133.5639404, ,,,,,,,,,,,,,,,
537,8,0,78.19999591,74.88006592,91.73827118,75.55842763,87.41704728,87.26177916,16.29106579,20.6968624,4.271611631,3.422494327,9.457886608,8.401571305,17.03013864,15.21141595,11.52557682,18.74434487,2.99748677,2.281921032,11.25034142,6.012974964,4.057780645,10.18666169,9.27808928,9.31347891, ,,,,,,,,,,,,,,,
538,8,1,78.85455354,81.7582194,88.08316467,76.8997614,90.33944494,79.57631355,10.50919788,17.67617778,7.106092027,7.951517578,8.762726428,12.683932,14.51207467,13.84105321,15.47185088,16.03010549,6.404879648,8.722196139,12.8557234,9.308823124,13.27670883,11.35075561,9.239795918,11.86326995, ,,,,,,,,,,,,,,,
539,8,2,72.89913356,73.54653898,74.6687408,78.63146193,75.57745846,73.73834197,9.700472445,14.88463071,11.15973142,7.957269884,7.597825208,6.521579245,7.556534512,15.57193359,11.15017387,11.97124138,6.95281857,6.180134296,9.271859362,4.631714806,4.346717433,5.530752885,10.51753366,8.107818399, ,,,,,,,,,,,,,,,
540,8,3,68.35134669,72.01085832,66.49854555,67.6945217,75.91384251,69.45574657,6.568595349,12.72791323,4.904521445,5.555717468,9.453655963,8.458686497,9.789649377,10.89763997,11.64593088,11.36336517,4.311803004,4.70085771,7.721238878,5.599012961,6.322681184,5.586062938,8.288698139,6.507272274, ,,,,,,,,,,,,,,,
541,8,4,68.66319566,70.44746841,76.28576258,78.91192157,74.50514616,68.80424409,8.050626046,11.62489873,5.166845842,6.348187166,8.954895459,9.035409885,9.067404354,11.70964234,10.58145578,10.52893154,3.952868818,5.617224307,8.477450667,6.317892858,7.780572556,7.268568053,7.110542133,4.831605868, ,,,,,,,,,,,,,,,
542,8,5,69.70542572,70.9802961,75.7757053,74.23105898,77.27516819,74.43079603,8.099131557,9.534388687,6.420844563,7.562671077,8.122364666,8.557533264,6.870393212,11.82194773,9.61574105,11.56852575,4.805909063,6.71533522,7.843418431,6.076819713,6.241920638,6.166629593,8.075372314,6.064161513, ,,,,,,,,,,,,,,,
543,8,6,61.2546616,69.54757558,69.26848848,71.73330722,72.95609908,72.63602431,4.083090364,7.431612173,6.024630243,4.582711612,6.045984217,9.445399306,5.379121811,8.320579246,10.34554667,7.659162449,2.985009207,4.229289055,5.788768871,3.597412848,4.634359331,4.465987111,5.337493656,4.014118371, ,,,,,,,,,,,,,,,
544,8,7,54.35791016,58.23076336,57.11447726,58.53804301,63.67122396,61.48889886,2.902111919,5.047653198,6.011534257,4.366348387,3.938635346,8.771894588,3.593460355,7.165876116,9.560483107,4.722598633,2.745670319,3.99318339,3.825978828,3.423159876,2.924695875,3.195913363,4.431106696,2.612906692, ,,,,,,,,,,,,,,,
545,8,8,51.0816151,52.64434918,56.75941964,52.88803933,58.13636517,54.3382535,2.48296754,5.019855282,7.465291097,2.670530701,4.22532929,8.546550932,3.587781222,5.184437752,12.15369771,3.455152338,2.781231579,2.513455172,3.076826792,3.485366961,3.098739901,2.540137843,3.017221648,2.161882249, ,,,,,,,,,,,,,,,
546,8,9,48.01420509,45.51654195,49.00026378,47.70914522,49.323692,52.90578712,2.854358946,4.864629482,7.511818556,3.17761333,4.889116336,8.275229886,3.65005912,4.408906047,11.90541192,3.144934232,2.974778102,3.163811108,3.048672951,2.556578819,2.72631088,2.098492489,2.671586937,2.520888225, ,,,,,,,,,,,,,,,
547,8,10,26.25972124,26.49232543,29.50132335,31.54001687,25.59996524,27.08367144,2.028334593,3.103043095,5.211583704,2.358880436,3.677677029,5.663713538,2.246605321,5.929342548,6.130951577,1.913083023,3.130595021,2.869353027,2.351540854,1.852904019,2.492798665,2.064901326,4.627324285,2.551953171, ,,,,,,,,,,,,,,,
548,8,11,19.86590431,18.38404555,21.50977958,19.79331496,18.08136566,18.81007487,0.525470357,1.077860151,3.360805635,1.59499244,0.962568449,4.149786631,1.237678797,2.985955622,1.447803844,0.487705664,0.990071336,1.314747583,0.567416049,0.392705332,0.899506749,0.876403623,1.650397578,0.480894934, ,,,,,,,,,,,,,,,
549,8,12,15.25628199,13.64173648,14.64277695,14.31442886,14.13092202,13.76065521,0.26253963,0.30109754,1.909474092,1.41335613,0.244841092,2.116758,1.53241225,1.124223387,0.640595584,0.240349227,0.292986798,0.31528333,0.255342026,0.202273998,0.233350893,0.824253477,0.401561026,0.154915219, ,,,,,,,,,,,,,,,
550,8,13,3.145341935,2.629426357,5.528201407,2.670491393,6.798817111,3.074595437,12.97216034,7.324520013,3.378510311,7.517316182,13.39942304,1.738359451,6.260923947,21.19822184,12.8782608,6.841239929,9.51939216,4.147452859,8.724645441,12.83385552,8.00320707,5.921326487,6.740327315,3.906000137, ,,,,,,,,,,,,,,,
551,8,14,1.941467047,3.340317383,2.435204708,2.361301647,3.415840032,2.584993105,14.79124928,9.633430481,20.58143921,17.76158714,3.84071174,5.682422214,3.477336537,49.93276439,7.785820007,3.049711015,21.44638634,11.45998492,1.853912473,3.642219925,16.2983902,10.88255024,20.0067858,4.645187378, ,,,,,,,,,,,,,,,
552,8,15,9.871858852,9.283027008,8.861870233,8.546791682,9.384452488,7.407917369,1.330209125,0.034503452,0.504536829,1.224752875,0.037316664,0.165678129,0.077682355,6.47523329,0.301445462,1.041063656,2.679279836,1.149733305,0.062257141,0.156733334,2.020178659,1.101712465,3.694826508,0.311919999, ,,,,,,,,,,,,,,,
553,8,16,15.46771133,20.38534741,10.5952727,15.60995738,11.90840971,12.27262038,0.290936383,0.439912498,1.25621762,1.460379283,0.617439969,2.293049918,0.938751984,0.589536363,0.312580013,0.057883332,0.038845452,0.629208326,0.020399999,0.083977779,0.012221429,0.00446,0.00689375,0.017787499, ,,,,,,,,,,,,,,,
554,8,17,19.86181335,38.40383197,3.138749864,25.73618164,11.97676488,8.075706482,0.00018,0.002913044,0.447545004,0.181374997,2.50E-05,0.089561111,0.050405555,0.021542858,0.026600001,0.000125,0.019400001,0.397460008, ,,,,,,,,,,,,,,,,,,,,,
555,8,18,64.20054626,63.70410156,20.28716938,42.02489616,42.33612246,48.28540039,10.64846802,2.083505419,0.182171739,5.495200263,2.91931874,4.10367659,0.89011785,39.03425816,37.12583076,3.585200174,2.916324997,14.36331732,7.292550405,17.40355428,20.28218018,3.961906687,17.89897273,58.26312256, ,,,,,,,,,,,,,,,
556,8,19,205.4217584,90.78468339,95.59136798,122.3382915,180.1936974,87.96099705,82.08489118,113.1930817,78.41788349,82.38033959,80.01418728,95.97165749,26.48314073,86.77789063,194.0303639,105.1849011,85.03156196,78.96659582,97.98044349,161.0449677,119.1200412,44.99256656,66.20442893,126.1695328, ,,,,,,,,,,,,,,,
557,8,20,186.6864443,168.8021763,165.1267732,200.5743963,217.8209177,159.6621712,253.3642578,323.5411527,179.2717525,200.1741832,185.1571344,128.6267383,313.504069,293.3496094,261.4572144,294.3093825,229.1947668,214.0917339,201.3669271,255.2301595,107.9163072,174.9683766,169.9533808,222.2449396, ,,,,,,,,,,,,,,,
558,8,21,283.0859967,451.4256566,160.4407659,155.4478082,212.2349877,221.9565153,363.072532,392.267759,221.6182836,410.0518003,274.3720052,324.4681307,306.8426339,305.1379991,372.7273865,608.3215096,241.3049129,382.1157359,166.5752339,433.0319475,478.97229,250.1031901,138.9605869,380.2580915, ,,,,,,,,,,,,,,,
559,8,22,208.6416734,272.2113281,225.9949069,281.4517612,302.6130515,296.965933,286.3790283,618.8199936,381.5721124,291.2787073,514.4082362,196.9904536,496.3514672,270.2885174,369.5183411,841.3306362,227.2559622,374.7783717,428.1277861,440.6136955,212.2273911,511.7241053,208.9799805,404.7909614, ,,,,,,,,,,,,,,,
560,8,23,285.5164388,245.1393641,394.503931,289.3555924,202.8391499,195.6452508,310.2174202,408.0659348,222.62146,277.0649233,490.9777483,148.8378729,226.9507297,327.2963953,480.3547852,503.8557257,190.5789769,328.8013572,512.8879278,261.4175781,157.811812,275.4610436,110.5589547,483.6814453, ,,,,,,,,,,,,,,,
561,8,24,156.0485754,146.8691201,280.2855426,178.5930003,180.7672001,272.4720486,208.5802176,340.1206499,103.2045127,245.7546765,480.5589789,114.7052457,126.8330661,184.668049,193.9653033,372.7700781,100.5395508,338.8653041,351.3379934,138.6152344,205.8506557,250.0742188,115.5557993,308.2579297, ,,,,,,,,,,,,,,,
562,8,25,438.7767961,352.4846491,374.0675324,339.5151021,439.4456742,320.2229456,569.2772837,668.1788975,326.5984965,425.2915737,516.3836496,477.9457667,589.9271163,534.2617695,612.0977783,763.4801025,436.7726213,517.3636223,850.6947362,481.0280368,529.8080444,546.2926136,528.6934168,594.0081676, ,,,,,,,,,,,,,,,
563,8,26,508.4160731,569.4160156,571.9766855,553.2934639,557.1190814,542.6363426,796.4743056,670.593013,567.0529597,577.3154571,719.1638158,640.2412021,668.6475233,623.7348301,820.4786844,768.4542886,685.5745404,734.397302,746.6724895,719.3452665,743.3497721,768.1378227,779.5560764,766.5684048, ,,,,,,,,,,,,,,,
564,8,27,772.6604843,769.6310009,893.9920682,805.5836658,868.2838346,739.523622,871.1797633,683.4524573,543.3583419,647.3589744,642.3742043,554.216375,817.7394605,836.5106337,921.15625,719.344029,740.5973499,802.6908903,706.6657986,717.8907064,736.2516335,894.3020328,837.7232572,881.9031104, ,,,,,,,,,,,,,,,
565,8,28,645.3404797,782.4243056,652.3244411,908.672247,950.1490527,542.9077109,618.5725446,816.249781,784.4066612,760.6255435,877.0676592,759.4750744,870.3747725,1020.45277,766.0166331,669.1355198,767.455193,635.9064535,758.0971726,940.9901357,510.0447049,808.8323317,789.6148438,717.4462316, ,,,,,,,,,,,,,,,
566,8,29,563.9765029,469.7666515,251.4762047,669.2630208,754.3639777,324.8674579,254.8273665,413.812258,208.4665698,281.6609701,391.5960648,258.897762,382.4002432,346.8733956,316.2805851,202.2681362,191.1339111,221.7619895,308.9198521,333.7280878,233.1450747,252.9566797,252.3812725,235.0178597, ,,,,,,,,,,,,,,,
567,8,30,274.8939116,354.0722786,307.6888021,361.4806858,391.0143666,185.7441406,158.0914433,368.1877315,121.9233501,410.9295384,370.4232376,336.5362216,126.1925915,232.9537402,268.6733353,194.261036,121.1315456,297.1987733,223.0835433,148.0161656,285.524,96.79371603,114.5987231,144.3398115, ,,,,,,,,,,,,,,,
568,8,31,303.7389113,350.2301494,378.9217439,356.1941891,294.5439326,275.5680088,326.6077271,398.0291016,290.2393419,372.0798788,518.5210938,402.1554493,286.7166704,391.9290315,444.873031,328.285,320.7120808,324.1082589,408.4480146,278.4219943,385.2412415,321.3294809,291.6046812,372.108582, ,,,,,,,,,,,,,,,
569,8,32,298.167771,262.7658191,267.8188384,257.7640281,279.3116841,308.0373264,312.2543403,390.9165853,281.293064,318.1298893,754.4458008,410.1739334,308.4930284,490.0952479,334.9783588,321.9427992,375.4120798,273.5078712,412.420928,290.3108132,305.7699777,303.8949963,340.8153297,260.5456861, ,,,,,,,,,,,,,,,
570,8,33,529.6334356,420.8074612,457.1753049,342.1138557,450.3941336,535.9132861,542.9505208,432.2040744,262.2506392,479.2388393,372.9889456,321.0565366,266.0334522,412.9769123,307.0112911,331.6727654,451.0307292,523.7312267,393.8825793,363.287064,376.8998197,335.908071,413.6600971,329.4096315, ,,,,,,,,,,,,,,,
571,8,34,630.5637163,372.4104724,521.1324831,396.6198815,522.3214026,667.6982249,370.1064838,336.6078683,427.9144022,505.056891,348.5621699,285.091177,350.0656888,213.6312412,452.785185,305.7314967,753.1638808,625.2059659,318.1598511,436.8236935,276.2822266,542.9785156,396.0075378,409.6353346, ,,,,,,,,,,,,,,,
572,8,35,643.4434393,567.7595129,585.980122,477.3042306,496.7887094,534.1138591,572.5998062,628.1405208,719.9782822,649.3027732,501.3325294,421.4777716,539.8432112,559.8001019,652.2663143,679.2839725,584.0877976,532.6832707,543.0602845,495.7151794,476.821781,641.431875,526.7976017,638.010831, ,,,,,,,,,,,,,,,
573,8,36,700.4388648,721.3863304,511.5788439,567.9502298,604.446875,585.7959473,667.1126709,698.7588505,885.0772917,831.6216128,569.4476293,458.8259277,655.4522257,590.3559267,696.1018562,622.3469203,558.5093099,639.4964489,573.855968,703.061744,712.6821875,651.7301486,591.2762318,721.1101017, ,,,,,,,,,,,,,,,
574,8,37,654.5392063,688.9683757,636.1047904,683.0934743,667.6215909,675.880127,997.2888184,792.6069556,564.9627176,873.0949136,692.1165149,917.4658019,866.1333077,698.0562928,1068.31899,850.2131441,654.9445252,817.4885772,1031.778912,899.0603404,995.5768726,789.7849042,1308.827895,1010.800592, ,,,,,,,,,,,,,,,
575,8,38,782.5945698,689.2359278,729.2357422,686.9127205,711.3813477,630.0704974,663.2073413,871.0279866,631.8136909,741.3737434,916.4856592,793.9552687,711.8396267,823.0131138,928.8077192,958.2011861,825.0225,828.8999516,930.170365,941.5377604,968.8621609,757.2684375,1026.619296,955.2536501, ,,,,,,,,,,,,,,,
576,8,39,759.6918672,616.0648006,730.8038677,733.6949314,678.8084985,679.500558,839.6865473,664.3258569,586.2386533,678.811849,706.9674569,706.4768939,672.9953019,670.2730441,818.3210819,834.4161458,808.6983367,800.7137057,804.0954287,892.1950025,778.85075,869.7291667,749.5022837,913.7566002, ,,,,,,,,,,,,,,,
577,8,40,891.1994724,683.5709553,731.7139347,724.929591,759.6942472,706.4510666,903.155683,696.640882,684.6154932,784.6409505,745.7984047,569.6429826,763.3789894,776.5176779,735.0711936,811.9164576,916.4005075,839.5151329,914.4831833,810.6507937,839.9380123,857.8969254,829.9903245,805.53422, ,,,,,,,,,,,,,,,
578,8,41,605.9754252,565.0646701,580.9931211,542.277591,548.3616616,476.6494379,513.7370427,401.6822213,650.3184454,421.3730469,487.4563849,593.9153107,462.542346,433.949506,535.8886875,501.438058,762.892103,547.8354921,564.1533288,488.6911765,547.5758089,542.2576801,521.3165923,556.3158831, ,,,,,,,,,,,,,,,
579,8,42,402.9441333,418.4352539,399.6352124,477.4655032,367.4629648,361.9044034,474.237887,332.6255874,473.0176042,381.8453187,472.7114868,412.827474,346.0380646,438.7042998,396.6657275,397.3675579,500.3343529,443.3273228,512.6732258,418.5672184,427.1007401,367.4119123,450.2197917,395.3075087, ,,,,,,,,,,,,,,,
580,8,43,325.3019795,390.5494792,284.6196137,346.6268932,282.3707541,345.7664474,393.7514266,300.7517143,439.0376042,394.203125,417.3021034,285.3057325,288.6725211,418.0026245,367.7878808,325.7215169,365.3336397,396.7239347,396.1403245,349.2262008,361.8198785,347.3808418,431.9243764,360.3834693, ,,,,,,,,,,,,,,,
581,8,44,267.5628355,370.506105,241.7295341,390.6315569,271.3986832,302.0615742,343.0195678,263.9834945,255.6029647,678.621375,394.7679822,281.0916805,287.2790449,415.64669,292.5334725,317.2605329,372.4121817,562.060685,410.6533594,364.6594357,365.9665651,349.1930693,354.242885,342.5816662, ,,,,,,,,,,,,,,,
582,8,45,218.7467448,241.8259601,244.7183451,428.8351845,271.6045597,222.7518713,167.449613,209.0649889,138.915562,253.9066051,211.1558315,140.9678136,218.6737262,269.09375,188.0922072,191.7320165,214.7309338,249.7156913,233.1527945,207.319894,191.1405513,239.9465554,215.9119816,162.5157138, ,,,,,,,,,,,,,,,
583,8,46,97.80118865,224.8368676,267.8646472,378.5314684,208.5638178,254.6031202,175.0302915,156.7358774,185.6670176,281.5795247,132.7420142,182.6079477,248.3657971,192.4519354,154.6169837,189.5024106,269.2983594,280.1846072,125.5196637,141.3770251,192.1711293,226.2637102,180.3297025,161.7053069, ,,,,,,,,,,,,,,,
584,8,47,131.9954349,350.3897414,178.3909144,273.2546731,188.690944,141.8235409,130.3361395,111.2403739,253.9160036,278.3839962,209.674761,171.0614583,189.0265983,308.469616,253.3872223,118.1572583,278.1236764,282.1623047,172.194651,145.4862082,217.3497304,147.2068977,223.2961015,119.5552104, ,,,,,,,,,,,,,,,
585,8,48,322.6113911,231.1379573,208.5921774,303.8224826,226.7549899,213.5031622,263.2436899,239.29149,313.090536,351.2263914,173.212685,305.1905964,295.6528931,421.8059783,258.8111669,334.934042,422.5656929,379.0224781,234.5519566,462.0748336,203.994043,226.4412091,373.6333097,187.0027081, ,,,,,,,,,,,,,,,
586,8,49,278.9982701,271.7330298,190.3150323,387.7110695,186.6325222,247.5049006,417.4326862,181.7050627,224.955627,323.078745,122.8531115,202.5295688,254.443608,524.8743038,157.0436374,220.0104403,329.5725616,403.7528744,290.9004703,436.5860215,321.0649701,185.7386882,513.2996765,184.2118359, ,,,,,,,,,,,,,,,
587,8,50,303.2039128,298.3321228,221.9589224,282.8702775,242.8252604,176.1033381,363.6714899,218.4166016,310.6754185,270.9120343,179.6620674,179.6805556,231.2286279,245.5467285,213.565442,244.547007,601.2644857,413.0056734,271.3272346,442.7800671,373.8383308,327.2563021,363.0498575,218.853832, ,,,,,,,,,,,,,,,
588,8,51,256.8009315,256.5612599,178.3041879,354.3304116,351.1646862,313.5148662,336.5411305,248.2340396,293.5833968,254.4935093,282.7792736,143.3984094,275.5127083,270.2806429,158.3072151,277.4251585,567.910386,438.8295627,151.5597944,571.125601,471.6261341,379.4334591,512.9888083,196.7531777, ,,,,,,,,,,,,,,,
589,8,52,295.8850446,257.9508752,313.3411203,387.9851712,364.8760364,257.9259334,321.9291473,184.0427734,278.4931705,288.6230811,161.0782092,128.2420726,198.2140406,342.9654605,163.9694531,225.7650391,364.8478023,313.3273161,186.5780362,409.232977,241.6999562,292.9764063,376.8436695,191.9248861, ,,,,,,,,,,,,,,,
590,8,53,383.782884,490.5105519,494.2296875,542.3845594,372.5828385,399.5898182,345.8964534,312.4392428,354.8376495,484.5016741,238.223662,274.2506428,310.21521,553.4413785,301.7416295,350.983682,472.0893965,446.0502232,345.4946457,338.54,446.762203,393.0626655,550.6437378,286.0542869, ,,,,,,,,,,,,,,,
591,8,54,510.4137164,484.3292268,656.2791863,627.3692948,525.0990066,591.9326299,607.2927428,416.1600952,473.8456796,662.9626981,455.8942162,362.5549805,586.4196519,737.2968192,655.5755074,507.2431377,681.9443194,628.5074975,405.5074574,430.5049716,551.6630254,736.1583241,720.2153836,661.3864239, ,,,,,,,,,,,,,,,
592,8,55,363.5492369,341.9893973,357.8405705,345.1717587,230.9662211,382.8794239,447.4084234,222.2148438,436.6571746,417.8116973,239.8016524,352.5729492,307.0066584,427.34211,188.6491329,273.222125,514.7161092,362.1583029,206.8384193,227.7057096,380.8035989,356.9407649,414.1886971,214.1637178, ,,,,,,,,,,,,,,,
593,8,56,373.8424406,295.0880525,289.2322364,321.6126302,303.7867749,446.8440607,581.6232767,432.5324905,371.6662884,506.3197357,384.1228947,377.2602711,288.8266945,738.2638889,239.6361924,466.5425411,472.6256378,439.9629299,447.9477244,437.0090315,464.8455228,416.5675975,371.1638203,233.8203944, ,,,,,,,,,,,,,,,
594,8,57,323.5564236,260.2157566,300.4674202,302.9413001,281.0958501,285.6491855,307.2661458,476.3159833,346.8212041,489.3781867,276.1416139,263.5057496,388.5020089,391.5074892,358.2046615,270.3428849,431.1171381,479.5173069,383.603125,292.8918834,373.9242788,475.9170918,289.5576778,347.1152093, ,,,,,,,,,,,,,,,
595,8,58,223.6671214,258.9155874,214.7107515,209.6215924,189.6977964,382.1992599,286.8400593,402.0885237,328.9866132,563.6965461,296.2637948,252.318327,418.576486,322.4247326,333.5198438,376.6338827,351.9313004,478.8329409,338.1083097,315.3483392,255.8974051,309.4173576,242.3746995,327.1629427, ,,,,,,,,,,,,,,,
596,8,59,214.5523564,211.2808699,143.7165023,167.8724903,142.7214329,236.140604,206.311253,292.3620728,134.7489634,379.551805,126.1795682,234.9106696,234.1304688,134.881081,290.3411948,237.0388554,316.7271613,386.8826968,326.781311,307.5429109,153.4900208,177.1325109,123.9222197,301.7001742, ,,,,,,,,,,,,,,,
597,8,60,243.3185048,188.9107411,173.3279692,156.7934441,125.1605973,241.0911112,221.79693,137.481368,298.8818037,264.946268,156.1856052,238.5980196,144.2758825,144.7147032,198.4421243,191.8967753,328.6479719,319.9849933,320.8159215,167.8566019,234.7600725,198.0452783,163.510026,182.7588827, ,,,,,,,,,,,,,,,
598,8,61,146.651777,215.3325893,224.1678016,161.0167294,179.6562709,185.633645,139.1327479,276.9326728,275.5988741,199.5176084,176.4515591,169.0931301,151.0225074,284.9269206,204.5331211,179.1216934,263.9736328,243.7402018,315.9692472,119.0002074,279.2335679,186.7695144,181.1341313,153.811986, ,,,,,,,,,,,,,,,
599,8,62,169.9489562,271.5235845,166.3416625,256.8473049,261.0407963,118.4590587,297.6287407,220.1971856,292.3360511,294.3553727,387.9967558,144.8065096,254.7114832,233.2868995,91.85179924,248.0043813,336.9604123,306.5675124,227.262596,172.9990682,206.4396173,154.2763997,246.6064619,52.10466429, ,,,,,,,,,,,,,,,
600,8,63,198.5998078,214.5904194,156.9427048,306.7701513,246.2832456,122.5925489,332.6144262,257.0824917,357.6773833,296.9381662,217.5450687,119.818404,227.6234965,280.448393,61.74030897,249.1283133,402.9335938,459.8250219,166.7774811,267.8590411,136.8460024,261.6012525,349.7227242,74.07947772, ,,,,,,,,,,,,,,,
601,8,64,267.5658245,240.4927837,152.6319679,362.7160784,263.7285887,188.9514096,404.2855603,146.6079102,373.5085586,402.7163737,286.8186128,278.9215865,221.7215585,261.2835781,107.1013287,164.4228858,459.1052974,194.3823338,274.6605658,295.4657828,266.3064575,178.8209487,305.6236654,126.015067, ,,,,,,,,,,,,,,,
602,8,65,271.8171349,237.6028713,237.9904328,340.4176499,340.6263298,259.4519246,417.8003154,231.1777083,263.0165906,215.4913526,215.5148856,139.5221888,157.7455336,285.5145746,152.7071047,140.2948035,402.9604604,282.5348011,258.0796751,334.8700448,315.5509363,191.6912287,130.7918798,97.88298167, ,,,,,,,,,,,,,,,
603,8,66,341.3574714,256.7507612,280.6032191,333.1695594,374.9601603,333.6248389,1003.724918,282.7909877,157.0195094,763.4940011,143.2990885,216.7949097,146.9310786,740.5115685,120.1442156,259.2268667,686.8471639,651.3574036,173.2283879,321.2698385,342.0944439,204.7947266,380.1089243,211.4274618, ,,,,,,,,,,,,,,,
604,9,0,73.8348986,78.34375519,89.65733964,84.50264848,88.11872571,84.78389186,12.92986841,21.93288154,5.240787258,9.779543073,6.649697722,6.050587047,16.94509154,18.78681605,14.67732594,15.07096617,7.217463796,8.205559178,11.37360439,8.080099035,6.244458721,10.38800318,9.849383415,9.700989921, ,,,,,,,,,,,,,,,
605,9,1,84.13845776,92.86541385,86.78824013,88.45742394,94.76460688,90.70245296,15.29007892,25.5422475,9.972146427,15.58896,8.906133823,13.77812118,22.19732945,23.27414449,22.98851606,24.10175969,12.76997132,12.47612395,13.70052166,11.64719391,10.5235722,14.60821295,13.85384923,15.05672615, ,,,,,,,,,,,,,,,
606,9,2,80.38510553,77.89042441,82.48331443,81.920936,86.87452782,78.39587534,9.775610352,15.5200357,6.453572356,8.317094444,7.590086207,14.89909574,13.49022091,12.97785346,14.17040683,15.8445781,5.933077765,6.431824196,13.5899478,7.705440174,10.5378719,11.87845451,8.908186318,9.188140451, ,,,,,,,,,,,,,,,
607,9,3,72.63216146,67.23012153,80.29170084,72.49781515,82.31141371,74.36949672,8.574512402,14.63914457,6.185492698,8.226496379,11.28163414,11.23063992,13.64425567,12.94499076,13.32497888,11.79198194,5.964567745,6.945436814,10.79351848,6.574000704,9.928963497,10.09598442,8.562614783,8.689716448, ,,,,,,,,,,,,,,,
608,9,4,70.78985278,67.59757944,71.12271584,72.4731171,75.8540372,67.39386741,9.063765816,12.53308379,6.867428192,6.741494646,9.871904161,10.79930943,9.192379222,11.26150961,10.972572,10.92796656,5.840481081,6.23914142,8.711748047,6.505130215,6.598617229,8.074463769,7.188919731,5.197265625, ,,,,,,,,,,,,,,,
609,9,5,70.52292148,71.37291446,73.5971928,70.28107143,76.98284598,74.21497396,6.366965257,10.25436494,7.640009131,7.564630522,9.452136938,10.65277446,9.351314603,12.50375499,10.5184038,9.792966134,5.963138156,6.819335938,9.21571087,6.019666672,6.591649776,7.124677318,7.832991849,5.267716379, ,,,,,,,,,,,,,,,
610,9,6,67.23290448,64.87131825,72.80576509,71.46804439,75.44907113,70.12226563,5.236064434,7.565582039,7.57867327,5.843088786,6.590028651,11.31795809,7.331881888,10.51087258,9.84826748,6.642093382,3.399791109,4.720593731,5.958018988,4.37963375,5.056375826,5.358381535,5.329485075,3.499302257, ,,,,,,,,,,,,,,,
611,9,7,60.74194336,59.69140061,65.76841023,62.56723519,61.35119913,63.5362974,3.670040355,6.154549735,7.891628689,4.842111299,4.521567383,9.176752786,5.502130024,8.588709513,10.65838118,5.465035915,3.257245261,4.686555216,4.335770236,3.952061601,4.076675043,4.150284589,4.603989156,3.096738618, ,,,,,,,,,,,,,,,
